locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
H16_RS27165	H16_RS27165	1	NC_008314	1920048	1920254	+		MbtH family NRPS accessory protein
H16_RS27170	H16_RS27170	1	NC_008314	1920251	1921069	+		thioesterase
H16_RS33800	H16_RS33800	1	NC_008314	1921011	1921889	+		4'-phosphopantetheinyl transferase superfamily protein
H16_RS27180	H16_RS27180	1	NC_008314	1921886	1923310	+		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme
H16_RS27185	H16_RS27185	1	NC_008314	1923359	1925002	-		cyclohexanecarboxylate-CoA ligase
H16_RS27190	H16_RS27190	1	NC_008314	1925048	1926199	-		cyclohexanecarboxyl-CoA dehydrogenase
H16_RS27195	H16_RS27195	1	NC_008314	1926230	1927012	-		2-ketocyclohexanecarboxyl-CoA hydrolase
H16_RS27200	H16_RS27200	1	NC_008314	1927043	1927810	-		2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
H16_RS27205	H16_RS27205	1	NC_008314	1927950	1928471	+		MarR family transcriptional regulator
H16_RS27210	H16_RS27210	1	NC_008314	1928746	1929039	+		GYD domain-containing protein
H16_RS27215	H16_RS27215	1	NC_008314	1929117	1930133	-		zinc-binding alcohol dehydrogenase family protein
H16_RS27220	H16_RS27220	1	NC_008314	1930303	1933119	-		formate dehydrogenase subunit alpha
H16_RS27225	H16_RS27225	1	NC_008314	1933129	1934838	-		NADH-quinone oxidoreductase subunit F
H16_RS27230	H16_RS27230	1	NC_008314	1935019	1936338	-		oxalate/formate MFS antiporter
H16_RS27235	H16_RS27235	1	NC_008314	1937018	1937236	-		hypothetical protein
H16_RS27240	H16_RS27240	1	NC_008314	1937385	1938308	-		LysR family transcriptional regulator
H16_RS27245	H16_RS27245	1	NC_008314	1938627	1939568	+		LysR family transcriptional regulator
H16_RS27250	H16_RS27250	1	NC_008314	1939673	1939978	+		hypothetical protein
H16_RS27255	H16_RS27255	1	NC_008314	1940044	1940361	-		addiction module antidote protein, HigA family
H16_RS27260	H16_RS27260	7	NC_008314	1940373	1940650	-		peptidase
H16_RS27265	H16_RS27265	1	NC_008314	1940904	1941509	+		TetR family transcriptional regulator
H16_RS27270	H16_RS27270	1	NC_008314	1941516	1943093	-		acyl-CoA synthetase
H16_RS27275	H16_RS27275	1	NC_008314	1943373	1943810	-		PAS sensor domain-containing protein
H16_RS27280	H16_RS27280	1	NC_008314	1943966	1945216	-		formyl-CoA transferase
H16_RS27285	H16_RS27285	1	NC_008314	1945259	1946998	-		oxalyl-CoA decarboxylase
H16_RS27290	H16_RS27290	1	NC_008314	1947584	1948927	-		oxalate/formate MFS antiporter
H16_RS27295	H16_RS27295	1	NC_008314	1949272	1950669	-		Re/Si-specific NAD(P)(+) transhydrogenase subunit beta
H16_RS27300	H16_RS27300	1	NC_008314	1950686	1952248	-		Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha
H16_RS27305	H16_RS27305	1	NC_008314	1952286	1953068	-		DUF2437 domain-containing protein
H16_RS27310	H16_RS27310	1	NC_008314	1953206	1954438	-		formyl-CoA transferase
H16_RS27315	H16_RS27315	1	NC_008314	1954797	1955516	-		GntR family transcriptional regulator
H16_RS27320	H16_RS27320	1	NC_008314	1955793	1956770	-		2-dehydropantoate 2-reductase
H16_RS27325	H16_RS27325	1	NC_008314	1956977	1957729	+		TerC family protein
H16_RS27330	H16_RS27330	1	NC_008314	1957863	1959476	+		glucan biosynthesis protein D
H16_RS27335	H16_RS27335	1	NC_008314	1959594	1960286	+		GntR family transcriptional regulator
H16_RS27340	H16_RS27340	1	NC_008314	1960311	1961186	-		hypothetical protein
H16_RS27345	H16_RS27345	1	NC_008314	1961403	1961588	-		hypothetical protein
H16_RS27350	H16_RS27350	1	NC_008314	1962224	1962580	-		helix-turn-helix domain-containing protein
H16_RS27355	H16_RS27355	1	NC_008314	1962641	1962982	-		hypothetical protein
H16_RS27360	H16_RS27360	1	NC_008314	1963319	1963837	+		sigma-70 family RNA polymerase sigma factor
H16_RS27365	H16_RS27365	1	NC_008314	1963834	1964592	+		anti-sigma factor
H16_RS27370	H16_RS27370	1	NC_008314	1964696	1965562	+		alpha/beta hydrolase
H16_RS34595	H16_RS34595	1	NC_008314	1965975	1966160	+		sigma-70 family RNA polymerase sigma factor
H16_RS34600	H16_RS34600	7	NC_008314	1966124	1967348	-		IS3 family transposase
H16_RS27385	H16_RS27385	1	NC_008314	1967505	1968266	+		SDR family oxidoreductase
H16_RS27390	H16_RS27390	1	NC_008314	1968310	1969236	-		AraC family transcriptional regulator
H16_RS27395	H16_RS27395	1	NC_008314	1969285	1970313	-		NAD(P)-dependent alcohol dehydrogenase
H16_RS27400	H16_RS27400	1	NC_008314	1970358	1971779	-		aldehyde dehydrogenase family protein
H16_RS27405	H16_RS27405	1	NC_008314	1971798	1973531	-		AMP-dependent synthetase
H16_RS27410	H16_RS27410	1	NC_008314	1973664	1974632	-		LysR family transcriptional regulator
H16_RS27415	H16_RS27415	1	NC_008314	1974691	1975488	-		hypothetical protein
H16_RS27420	H16_RS27420	1	NC_008314	1975547	1975798	-		ferredoxin
H16_RS27425	H16_RS27425	1	NC_008314	1975795	1976988	-		CoA transferase
H16_RS27430	H16_RS27430	1	NC_008314	1976985	1977845	-		enoyl-CoA hydratase
H16_RS27435	H16_RS27435	1	NC_008314	1977916	1978857	-		enoyl-CoA hydratase/isomerase family protein
H16_RS27440	H16_RS27440	1	NC_008314	1978817	1980013	-		cytochrome P450
H16_RS27445	H16_RS27445	1	NC_008314	1980034	1981185	-		4Fe-4S dicluster domain-containing protein
H16_RS27450	H16_RS27450	1	NC_008314	1981241	1982347	-		Zn-dependent alcohol dehydrogenase
H16_RS27455	H16_RS27455	1	NC_008314	1982646	1984781	+		hypothetical protein
H16_RS27460	H16_RS27460	1	NC_008314	1984878	1985714	+		hypothetical protein
H16_RS27465	H16_RS27465	1	NC_008314	1985788	1987041	+		CoA transferase
H16_RS27470	H16_RS27470	1	NC_008314	1987038	1988174	+		CoA transferase
H16_RS27475	H16_RS27475	1	NC_008314	1988187	1989086	+		3-hydroxyisobutyrate dehydrogenase
H16_RS27480	H16_RS27480	1	NC_008314	1989111	1990610	+		aldehyde dehydrogenase family protein
H16_RS27485	H16_RS27485	1	NC_008314	1990669	1991622	+		tripartite tricarboxylate transporter substrate binding protein
H16_RS27490	H16_RS27490	1	NC_008314	1991769	1992944	-		amidohydrolase
H16_RS27495	H16_RS27495	1	NC_008314	1992952	1993950	-		tripartite tricarboxylate transporter substrate binding protein
H16_RS27500	H16_RS27500	1	NC_008314	1994065	1994976	+		LysR family transcriptional regulator
H16_RS27505	H16_RS27505	1	NC_008314	1995149	1995952	+		biotin--protein ligase
H16_RS27510	H16_RS27510	1	NC_008314	1995992	1997722	-		ATP-grasp domain-containing protein
H16_RS27515	H16_RS27515	1	NC_008314	1997750	1999393	-		5-oxoprolinase subunit PxpB
H16_RS27520	H16_RS27520	1	NC_008314	1999421	2000233	-		putative hydro-lyase
H16_RS27525	H16_RS27525	1	NC_008314	2000262	2001515	-		MFS transporter
H16_RS27530	H16_RS27530	1	NC_008314	2001851	2002519	+		GntR family transcriptional regulator
H16_RS27535	H16_RS27535	1	NC_008314	2002628	2003527	-		GntR family transcriptional regulator
H16_RS27540	H16_RS27540	1	NC_008314	2003792	2004916	+		nitronate monooxygenase
H16_RS27545	H16_RS27545	1	NC_008314	2005000	2005596	+		transcriptional regulator
H16_RS27550	H16_RS27550	1	NC_008314	2005626	2007005	-		FAD-containing oxidoreductase
H16_RS27555	H16_RS27555	1	NC_008314	2007074	2007991	-		LysR family transcriptional regulator
H16_RS27560	H16_RS27560	1	NC_008314	2008105	2008854	+		SDR family oxidoreductase
H16_RS27565	H16_RS27565	1	NC_008314	2008928	2009269	+		antibiotic biosynthesis monooxygenase
H16_RS27570	H16_RS27570	1	NC_008314	2009373	2010311	-		2-dehydropantoate 2-reductase
H16_RS27575	H16_RS27575	1	NC_008314	2010308	2010781	-		MaoC family dehydratase
H16_RS27580	H16_RS27580	1	NC_008314	2010847	2012034	-		thiolase family protein
H16_RS27585	H16_RS27585	1	NC_008314	2012151	2012639	-		transcriptional regulator
H16_RS27590	H16_RS27590	1	NC_008314	2012933	2013709	+		enoyl-CoA hydratase
H16_RS27595	H16_RS27595	1	NC_008314	2013742	2014176	-		MarR family transcriptional regulator
H16_RS27600	H16_RS27600	1	NC_008314	2014273	2015232	-		GlxA family transcriptional regulator
H16_RS27605	H16_RS27605	1	NC_008314	2015356	2015745	+		MAPEG family protein
H16_RS27610	H16_RS27610	1	NC_008314	2015817	2016638	+		alpha/beta hydrolase
H16_RS27615	H16_RS27615	1	NC_008314	2016672	2017991	+		epoxide hydrolase
H16_RS27620	H16_RS27620	1	NC_008314	2018200	2019252	-		alpha/beta hydrolase
H16_RS27625	H16_RS27625	1	NC_008314	2019616	2021214	-		DHA2 family efflux MFS transporter permease subunit
H16_RS27630	H16_RS27630	1	NC_008314	2021214	2022320	-		HlyD family secretion protein
H16_RS27635	H16_RS27635	1	NC_008314	2022405	2022893	-		transcriptional regulator
H16_RS27640	H16_RS27640	1	NC_008314	2023016	2024494	+		efflux transporter outer membrane subunit
H16_RS27645	H16_RS27645	1	NC_008314	2024511	2025815	-		HAMP domain-containing protein
H16_RS27650	H16_RS27650	1	NC_008314	2025812	2026555	-		response regulator
H16_RS27655	H16_RS27655	1	NC_008314	2026703	2027413	-		SDR family oxidoreductase
H16_RS27660	H16_RS27660	1	NC_008314	2027703	2028614	+		LysR family transcriptional regulator
H16_RS27665	H16_RS27665	1	NC_008314	2028630	2029094	-		RidA family protein
H16_RS27670	H16_RS27670	1	NC_008314	2029244	2030194	-		GlxA family transcriptional regulator
H16_RS27675	H16_RS27675	1	NC_008314	2030364	2031167	+		SDR family oxidoreductase
H16_RS27680	H16_RS27680	1	NC_008314	2031474	2031782	+		hypothetical protein
H16_RS27685	H16_RS27685	1	NC_008314	2031804	2032886	-		LacI family transcriptional regulator
H16_RS27690	H16_RS27690	1	NC_008314	2032931	2033914	-		tripartite tricarboxylate transporter substrate binding protein
H16_RS27695	H16_RS27695	1	NC_008314	2034002	2035105	-		porin
H16_RS27700	H16_RS27700	1	NC_008314	2035191	2035532	-		cupin domain-containing protein
H16_RS27705	H16_RS27705	1	NC_008314	2035529	2036506	-		zinc-binding alcohol dehydrogenase family protein
H16_RS27710	H16_RS27710	1	NC_008314	2036548	2037432	-		3-keto-5-aminohexanoate cleavage protein
H16_RS27715	H16_RS27715	1	NC_008314	2037484	2038233	-		SDR family oxidoreductase
H16_RS27720	H16_RS27720	1	NC_008314	2038276	2039211	-		catechol 1,2-dioxygenase
H16_RS27725	H16_RS27725	1	NC_008314	2039626	2039937	+		hypothetical protein
H16_RS27730	H16_RS27730	1	NC_008314	2039971	2040390	+		organic hydroperoxide resistance protein
H16_RS27735	H16_RS27735	1	NC_008314	2040450	2040965	+		DUF1097 domain-containing protein
H16_RS27740	H16_RS27740	1	NC_008314	2041044	2041373	-		disulfide bond formation regulator
H16_RS27745	H16_RS27745	1	NC_008314	2041551	2042483	-		AraC family transcriptional regulator
H16_RS27750	H16_RS27750	1	NC_008314	2042546	2043289	+		SDR family oxidoreductase
H16_RS27755	H16_RS27755	1	NC_008314	2043419	2044474	+		LacI family DNA-binding transcriptional regulator
H16_RS27760	H16_RS27760	1	NC_008314	2044720	2045523	+		transporter substrate-binding domain-containing protein
H16_RS27765	H16_RS27765	1	NC_008314	2045578	2046336	+		amino acid ABC transporter permease
H16_RS27770	H16_RS27770	1	NC_008314	2046333	2046983	+		amino acid ABC transporter permease
H16_RS27775	H16_RS27775	1	NC_008314	2046970	2047704	+		amino acid ABC transporter ATP-binding protein
H16_RS27780	H16_RS27780	1	NC_008314	2047701	2048489	+		glutamine ABC transporter ATP-binding protein
H16_RS27785	H16_RS27785	1	NC_008314	2048486	2049430	+		sugar kinase
H16_RS27790	H16_RS27790	1	NC_008314	2049451	2050440	+		D-glycerate dehydrogenase
H16_RS27795	H16_RS27795	1	NC_008314	2050456	2051418	-		tripartite tricarboxylate transporter substrate binding protein
H16_RS34605	H16_RS34605	1	NC_008314	2051421	2051786	+		hypothetical protein
H16_RS27800	H16_RS27800	1	NC_008314	2051845	2052345	-		hypothetical protein
H16_RS27805	H16_RS27805	1	NC_008314	2052570	2053472	-		LysR family transcriptional regulator
H16_RS27810	H16_RS27810	1	NC_008314	2053685	2054905	+		alpha-hydroxy-acid oxidizing protein
H16_RS27815	H16_RS27815	1	NC_008314	2054902	2055582	+		RraA family protein
H16_RS27820	H16_RS27820	1	NC_008314	2055600	2056661	+		hydroxyacid dehydrogenase
H16_RS27825	H16_RS27825	1	NC_008314	2056732	2057736	+		tripartite tricarboxylate transporter substrate binding protein
H16_RS34610	H16_RS34610	7	NC_008314	2057797	2057979	-		LysR family transcriptional regulator
H16_RS27830	H16_RS27830	1	NC_008314	2058254	2059258	-		hypothetical protein
H16_RS27835	H16_RS27835	1	NC_008314	2059741	2060736	+		tripartite tricarboxylate transporter substrate binding protein
H16_RS27840	H16_RS27840	1	NC_008314	2060775	2062130	+		DUF1446 domain-containing protein
H16_RS27845	H16_RS27845	1	NC_008314	2062140	2062490	+		hypothetical protein
H16_RS27850	H16_RS27850	1	NC_008314	2062508	2063326	-		IclR family transcriptional regulator
H16_RS27855	H16_RS27855	1	NC_008314	2063368	2064561	-		acyl-CoA dehydrogenase
H16_RS27860	H16_RS27860	1	NC_008314	2064789	2066222	+		FAD-binding oxidoreductase
H16_RS27865	H16_RS27865	1	NC_008314	2066242	2067327	+		ABC transporter substrate-binding protein
H16_RS27870	H16_RS27870	1	NC_008314	2067366	2068457	+		ABC transporter ATP-binding protein
H16_RS27875	H16_RS27875	1	NC_008314	2068454	2070223	+		ABC transporter permease subunit
H16_RS27880	H16_RS27880	1	NC_008314	2070235	2071149	+		4-hydroxy-tetrahydrodipicolinate synthase
H16_RS27885	H16_RS27885	1	NC_008314	2071163	2072320	+		alpha-hydroxy-acid oxidizing protein
H16_RS27890	H16_RS27890	1	NC_008314	2072358	2073182	+		IclR family transcriptional regulator
H16_RS27895	H16_RS27895	1	NC_008314	2073211	2073963	-		SDR family oxidoreductase
H16_RS27900	H16_RS27900	1	NC_008314	2073973	2075406	-		aldehyde dehydrogenase family protein
H16_RS27905	H16_RS27905	1	NC_008314	2075514	2076614	-		isopenicillin N synthase family oxygenase
H16_RS27910	H16_RS27910	1	NC_008314	2076711	2077955	-		ABC transporter substrate-binding protein
H16_RS27915	H16_RS27915	1	NC_008314	2077990	2078325	-		hypothetical protein
H16_RS27920	H16_RS27920	1	NC_008314	2078363	2079265	-		methylmalonyl Co-A mutase-associated GTPase MeaB
H16_RS27925	H16_RS27925	1	NC_008314	2079262	2080389	-		CoA transferase
H16_RS27930	H16_RS27930	1	NC_008314	2080386	2080802	-		cobalamin B12-binding domain-containing protein
H16_RS27935	H16_RS27935	1	NC_008314	2080799	2082424	-		methylmalonyl-CoA mutase
H16_RS27940	H16_RS27940	1	NC_008314	2082421	2083200	-		enoyl-CoA hydratase/isomerase family protein
H16_RS27945	H16_RS27945	1	NC_008314	2083379	2084137	+		IclR family transcriptional regulator
H16_RS27950	H16_RS27950	1	NC_008314	2084151	2084768	+		uracil-DNA glycosylase family protein
H16_RS27955	H16_RS27955	1	NC_008314	2084812	2085804	-		ABC transporter substrate-binding protein
H16_RS27960	H16_RS27960	1	NC_008314	2085838	2087337	-		M81 family peptidase
H16_RS27965	H16_RS27965	1	NC_008314	2087364	2088353	-		tripartite tricarboxylate transporter substrate binding protein
H16_RS27970	H16_RS27970	1	NC_008314	2088526	2089533	+		LysR family transcriptional regulator
H16_RS27975	H16_RS27975	1	NC_008314	2089552	2090376	-		IclR family transcriptional regulator
H16_RS27980	H16_RS27980	1	NC_008314	2090507	2092162	+		choline dehydrogenase
H16_RS27985	H16_RS27985	1	NC_008314	2092292	2093620	+		MFS transporter
H16_RS27990	H16_RS27990	1	NC_008314	2093689	2094414	+		GntR family transcriptional regulator
H16_RS27995	H16_RS27995	1	NC_008314	2094435	2095103	-		alpha/beta fold hydrolase
H16_RS28000	H16_RS28000	1	NC_008314	2095508	2098003	+		mechanosensitive ion channel family protein
H16_RS28005	H16_RS28005	1	NC_008314	2098119	2098487	+		hypothetical protein
H16_RS28010	H16_RS28010	1	NC_008314	2098649	2101765	-		efflux RND transporter permease subunit
H16_RS28015	H16_RS28015	1	NC_008314	2101772	2102932	-		efflux RND transporter periplasmic adaptor subunit
H16_RS28020	H16_RS28020	1	NC_008314	2102935	2104389	-		TolC family protein
H16_RS28025	H16_RS28025	1	NC_008314	2104605	2105009	-		hypothetical protein
H16_RS28030	H16_RS28030	1	NC_008314	2105166	2105396	+		antitoxin
H16_RS28035	H16_RS28035	1	NC_008314	2105389	2105748	+		type II toxin-antitoxin system PemK/MazF family toxin
H16_RS28040	H16_RS28040	1	NC_008314	2105888	2107510	-		sulfurtransferase
H16_RS28045	H16_RS28045	1	NC_008314	2107507	2108124	-		cysteine dioxygenase
H16_RS28050	H16_RS28050	1	NC_008314	2108238	2109449	-		acyl-CoA dehydrogenase
H16_RS28055	H16_RS28055	1	NC_008314	2109678	2110775	+		LLM class flavin-dependent oxidoreductase
H16_RS28060	H16_RS28060	1	NC_008314	2110817	2111833	+		ABC transporter substrate-binding protein
H16_RS28065	H16_RS28065	1	NC_008314	2111838	2112896	+		ABC transporter permease subunit
H16_RS28070	H16_RS28070	1	NC_008314	2113025	2113768	+		ABC transporter ATP-binding protein
H16_RS28075	H16_RS28075	1	NC_008314	2113800	2114975	+		cytochrome c
H16_RS28080	H16_RS28080	1	NC_008314	2115378	2117144	+		sulfoacetaldehyde acetyltransferase
H16_RS28085	H16_RS28085	1	NC_008314	2117267	2118301	+		phosphate acetyltransferase
H16_RS28090	H16_RS28090	1	NC_008314	2118298	2119068	+		sulfite exporter TauE/SafE family protein
H16_RS28095	H16_RS28095	1	NC_008314	2119101	2120405	-		MFS transporter
H16_RS28100	H16_RS28100	1	NC_008314	2120439	2121935	-		amidase
H16_RS28110	H16_RS28110	1	NC_008314	2122502	2123209	-		GntR family transcriptional regulator
H16_RS28115	H16_RS28115	1	NC_008314	2123281	2124279	-		2Fe-2S iron-sulfur cluster binding domain-containing protein
H16_RS28120	H16_RS28120	1	NC_008314	2124288	2124767	-		heme-binding protein
H16_RS28125	H16_RS28125	1	NC_008314	2124797	2126242	-		aldehyde dehydrogenase family protein
H16_RS28130	H16_RS28130	1	NC_008314	2126268	2126999	-		iron-containing redox enzyme family protein
H16_RS28135	H16_RS28135	1	NC_008314	2127176	2128108	-		ornithine cyclodeaminase family protein
H16_RS28140	H16_RS28140	1	NC_008314	2128168	2128845	-		sulfite exporter TauE/SafE family protein
H16_RS28145	H16_RS28145	1	NC_008314	2129306	2130844	+		hypothetical protein
H16_RS28150	H16_RS28150	1	NC_008314	2130927	2131268	+		(2Fe-2S)-binding protein
H16_RS28155	H16_RS28155	1	NC_008314	2131270	2131593	+		hypothetical protein
H16_RS28160	H16_RS28160	1	NC_008314	2131620	2131922	+		(2Fe-2S)-binding protein
H16_RS28165	H16_RS28165	1	NC_008314	2132009	2133730	-		cobaltochelatase
H16_RS28170	H16_RS28170	1	NC_008314	2133727	2134743	-		aerobic cobaltochelatase subunit CobS
H16_RS28175	H16_RS28175	1	NC_008314	2134792	2135622	-		IclR family transcriptional regulator
H16_RS28180	H16_RS28180	1	NC_008314	2135956	2137392	+		amino acid permease
H16_RS28185	H16_RS28185	1	NC_008314	2137469	2139031	+		PLP-dependent aminotransferase family protein
H16_RS28190	H16_RS28190	1	NC_008314	2139172	2139576	+		nuclear transport factor 2 family protein
H16_RS28195	H16_RS28195	1	NC_008314	2139592	2141037	+		FAD-binding oxidoreductase
H16_RS28200	H16_RS28200	1	NC_008314	2141087	2141860	-		SDR family oxidoreductase
H16_RS28205	H16_RS28205	1	NC_008314	2141992	2143035	-		AraC family transcriptional regulator
H16_RS28210	H16_RS28210	1	NC_008314	2143346	2143879	+		(2Fe-2S)-binding protein
H16_RS28215	H16_RS28215	1	NC_008314	2143876	2144853	+		xanthine dehydrogenase family protein subunit M
H16_RS28220	H16_RS28220	1	NC_008314	2144850	2146964	+		xanthine dehydrogenase family protein molybdopterin-binding subunit
H16_RS34615	H16_RS34615	1	NC_008314	2147200	2147643	+		GNAT family N-acetyltransferase
H16_RS28230	H16_RS28230	1	NC_008314	2147780	2148709	+		LysR family transcriptional regulator
H16_RS28235	H16_RS28235	1	NC_008314	2148904	2149251	+		hypothetical protein
H16_RS28240	H16_RS28240	1	NC_008314	2149452	2149805	+		OB-fold domain-containing protein
H16_RS28245	H16_RS28245	1	NC_008314	2149834	2150979	+		thiolase family protein
H16_RS28250	H16_RS28250	1	NC_008314	2150981	2151745	+		SDR family oxidoreductase
H16_RS28255	H16_RS28255	1	NC_008314	2151757	2152560	+		enoyl-CoA hydratase
H16_RS28260	H16_RS28260	1	NC_008314	2152593	2153576	+		tripartite tricarboxylate transporter substrate binding protein
H16_RS28265	H16_RS28265	1	NC_008314	2153573	2153992	+		PaaI family thioesterase
H16_RS28270	H16_RS28270	1	NC_008314	2153994	2155229	+		CoA transferase
